16	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   50.000	
16.040000	 1792.960	   15.532	 1792.952	 -104.468	 1792.955	  135.532	   24.420	 -173.059	   24.420	   66.941	   24.420	  -53.059	   12.210	    6.941	   12.210	 -113.059	   12.210	  126.941	   12.210	    6.941	   12.210	 -113.059	   12.210	  126.941	   50.000	
16.080000	97567.482	   -1.998	97567.417	 -121.998	97567.392	  118.002	 1328.844	  169.411	 1328.843	   49.411	 1328.842	  -70.589	  664.421	  -10.589	  664.421	 -130.589	  664.421	  109.411	  664.421	  -10.589	  664.421	 -130.589	  664.421	  109.411	   50.000	
16.120000	133628.569	   -5.698	133628.566	 -125.698	133628.564	  114.302	 1819.982	  165.712	 1819.982	   45.712	 1819.982	  -74.288	  909.990	  -14.288	  909.990	 -134.288	  909.990	  105.712	  909.990	  -14.288	  909.990	 -134.288	  909.990	  105.712	   50.000	
16.160000	133628.581	   -5.697	133628.577	 -125.697	133628.574	  114.303	 1819.977	  165.712	 1819.976	   45.712	 1819.977	  -74.288	  909.988	  -14.288	  909.988	 -134.288	  909.988	  105.712	  909.988	  -14.288	  909.988	 -134.288	  909.988	  105.712	   50.000	
16.200000	133628.595	   -5.697	133628.588	 -125.697	133628.585	  114.303	 1819.972	  165.712	 1819.971	   45.712	 1819.972	  -74.288	  909.985	  -14.288	  909.985	 -134.288	  909.985	  105.712	  909.985	  -14.288	  909.985	 -134.288	  909.985	  105.712	   50.000	
16.240000	133628.607	   -5.697	133628.597	 -125.697	133628.594	  114.303	 1819.967	  165.712	 1819.967	   45.712	 1819.967	  -74.288	  909.983	  -14.288	  909.983	 -134.288	  909.983	  105.712	  909.983	  -14.288	  909.983	 -134.288	  909.983	  105.712	   50.000	
16.280000	133628.616	   -5.697	133628.604	 -125.697	133628.601	  114.303	 1819.965	  165.712	 1819.965	   45.712	 1819.965	  -74.288	  909.982	  -14.288	  909.982	 -134.288	  909.982	  105.712	  909.982	  -14.288	  909.982	 -134.288	  909.982	  105.712	   50.000	
16.320000	133628.623	   -5.697	133628.608	 -125.697	133628.604	  114.303	 1819.964	  165.712	 1819.964	   45.712	 1819.964	  -74.288	  909.981	  -14.288	  909.981	 -134.288	  909.981	  105.712	  909.981	  -14.288	  909.981	 -134.288	  909.981	  105.712	   50.000	
16.360000	133628.625	   -5.697	133628.608	 -125.697	133628.603	  114.303	 1819.965	  165.712	 1819.965	   45.712	 1819.965	  -74.288	  909.982	  -14.288	  909.982	 -134.288	  909.982	  105.712	  909.982	  -14.288	  909.982	 -134.288	  909.982	  105.712	   50.000	
16.400000	133628.626	   -5.697	133628.605	 -125.697	133628.599	  114.303	 1819.968	  165.713	 1819.968	   45.713	 1819.968	  -74.287	  909.983	  -14.287	  909.983	 -134.287	  909.983	  105.713	  909.983	  -14.287	  909.983	 -134.287	  909.983	  105.713	   50.000	
16.440000	133628.622	   -5.697	133628.599	 -125.697	133628.594	  114.303	 1819.973	  165.713	 1819.973	   45.713	 1819.972	  -74.287	  909.986	  -14.287	  909.986	 -134.287	  909.985	  105.713	  909.986	  -14.287	  909.986	 -134.287	  909.985	  105.713	   50.000	
