Configuration Field Inputs,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Analog-1 Name(upto 16-char),Analog-1 Type(rms/pow/peak),Analog-1 ANNMR(scaling),Analog-2 Name(upto 16-char),Analog-2 Type(rms/pow/peak),Analog-2 ANNMR(scaling),Add similar for more Phasor & Analog channels,
Configuration Field Inputs,50,25,15,0,0,15,VBUS_2a,v,1,VBUS_2b,v,1,VBUS_2c,v,1,IBUS_2:BUS_11a,c,1,IBUS_2:BUS_11b,c,1,IBUS_2:BUS_11c,c,1,IBUS_2:BUS_12a,c,1,IBUS_2:BUS_12b,c,1,IBUS_2:BUS_12c,c,1,IBUS_2:BUS_31a,c,1,IBUS_2:BUS_31b,c,1,IBUS_2:BUS_31c,c,1,IBUS_2:BUS_32a,c,1,IBUS_2:BUS_32b,c,1,IBUS_2:BUS_32c,c,1,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Frequency,ROCOF,
,2021-6-11 16:47:51.400000,129538.156,  -16.104,129538.145, -136.104,129538.133,  103.896,  911.294,  164.546,  911.294,   44.546,  911.294,  -75.454,  911.294,  164.546,  911.294,   44.546,  911.294,  -75.454, 1940.087,  -22.564, 1940.087, -142.564, 1940.087,   97.436, 1940.087,  -22.564, 1940.087, -142.564, 1940.087,   97.436,   50.000,    0.002,
,2021-6-11 16:47:51.440000,129538.152,  -16.104,129538.141, -136.104,129538.128,  103.896,  911.297,  164.546,  911.297,   44.546,  911.296,  -75.454,  911.297,  164.546,  911.297,   44.546,  911.296,  -75.454, 1940.087,  -22.564, 1940.087, -142.564, 1940.087,   97.436, 1940.087,  -22.564, 1940.087, -142.564, 1940.087,   97.436,   50.000,    0.002,
,2021-6-11 16:47:51.480000,129538.148,  -16.104,129538.136, -136.104,129538.123,  103.896,  911.299,  164.547,  911.299,   44.547,  911.299,  -75.453,  911.299,  164.547,  911.299,   44.547,  911.299,  -75.453, 1940.087,  -22.564, 1940.087, -142.564, 1940.087,   97.436, 1940.087,  -22.564, 1940.087, -142.564, 1940.087,   97.436,   50.000,    0.002,
,2021-6-11 16:47:51.520000,129538.146,  -16.103,129538.132, -136.103,129538.119,  103.897,  911.301,  164.547,  911.301,   44.547,  911.301,  -75.453,  911.301,  164.547,  911.301,   44.547,  911.301,  -75.453, 1940.087,  -22.564, 1940.087, -142.564, 1940.087,   97.436, 1940.087,  -22.564, 1940.087, -142.564, 1940.087,   97.436,   50.000,    0.003,
,2021-6-11 16:47:51.560000,129538.144,  -16.103,129538.128, -136.103,129538.113,  103.897,  911.303,  164.547,  911.303,   44.547,  911.303,  -75.453,  911.303,  164.547,  911.303,   44.547,  911.303,  -75.453, 1940.087,  -22.563, 1940.087, -142.563, 1940.087,   97.437, 1940.087,  -22.563, 1940.087, -142.563, 1940.087,   97.437,   50.000,    0.003,
,2021-6-11 16:47:51.600000,129538.143,  -16.103,129538.128, -136.103,129538.110,  103.897,  911.304,  164.547,  911.304,   44.547,  911.304,  -75.453,  911.304,  164.547,  911.304,   44.547,  911.304,  -75.453, 1940.088,  -22.563, 1940.087, -142.563, 1940.087,   97.437, 1940.088,  -22.563, 1940.087, -142.563, 1940.087,   97.437,   50.000,    0.003,
,2021-6-11 16:47:51.640000,129538.146,  -16.103,129538.129, -136.103,129538.110,  103.897,  911.305,  164.548,  911.305,   44.548,  911.305,  -75.452,  911.305,  164.548,  911.305,   44.548,  911.305,  -75.452, 1940.088,  -22.563, 1940.088, -142.563, 1940.087,   97.437, 1940.088,  -22.563, 1940.088, -142.563, 1940.087,   97.437,   50.000,    0.003,
,2021-6-11 16:47:51.680000,129538.150,  -16.103,129538.130, -136.103,129538.110,  103.897,  911.304,  164.548,  911.304,   44.548,  911.304,  -75.452,  911.304,  164.548,  911.304,   44.548,  911.304,  -75.452, 1940.088,  -22.563, 1940.088, -142.563, 1940.087,   97.437, 1940.088,  -22.563, 1940.088, -142.563, 1940.087,   97.437,   50.000,    0.003,
,2021-6-11 16:47:51.720000,129538.155,  -16.102,129538.135, -136.102,129538.112,  103.898,  911.303,  164.548,  911.303,   44.548,  911.303,  -75.452,  911.303,  164.548,  911.303,   44.548,  911.303,  -75.452, 1940.088,  -22.562, 1940.088, -142.562, 1940.088,   97.438, 1940.088,  -22.562, 1940.088, -142.562, 1940.088,   97.438,   50.000,    0.003,
,2021-6-11 16:47:51.760000,129538.160,  -16.102,129538.141, -136.102,129538.116,  103.898,  911.301,  164.548,  911.301,   44.548,  911.301,  -75.452,  911.301,  164.548,  911.301,   44.548,  911.301,  -75.452, 1940.088,  -22.562, 1940.088, -142.562, 1940.088,   97.438, 1940.088,  -22.562, 1940.088, -142.562, 1940.088,   97.438,   50.000,    0.003,
,2021-6-11 16:47:51.800000,129538.168,  -16.102,129538.147, -136.102,129538.122,  103.898,  911.299,  164.549,  911.299,   44.548,  911.299,  -75.451,  911.299,  164.549,  911.299,   44.548,  911.299,  -75.451, 1940.088,  -22.562, 1940.088, -142.562, 1940.088,   97.438, 1940.088,  -22.562, 1940.088, -142.562, 1940.088,   97.438,   50.000,    0.002,
,2021-6-11 16:47:51.840000,129538.175,  -16.101,129538.152, -136.101,129538.127,  103.899,  911.297,  164.549,  911.297,   44.549,  911.297,  -75.451,  911.297,  164.549,  911.297,   44.549,  911.297,  -75.451, 1940.089,  -22.562, 1940.088, -142.562, 1940.088,   97.438, 1940.089,  -22.562, 1940.088, -142.562, 1940.088,   97.438,   50.000,    0.002,
,2021-6-11 16:47:51.880000,129538.182,  -16.101,129538.159, -136.101,129538.131,  103.899,  911.296,  164.549,  911.295,   44.549,  911.295,  -75.451,  911.296,  164.549,  911.295,   44.549,  911.295,  -75.451, 1940.089,  -22.561, 1940.088, -142.561, 1940.088,   97.439, 1940.089,  -22.561, 1940.088, -142.561, 1940.088,   97.439,   50.000,    0.002,
,2021-6-11 16:47:51.920000,129538.187,  -16.101,129538.163, -136.101,129538.135,  103.899,  911.295,  164.549,  911.294,   44.549,  911.294,  -75.451,  911.295,  164.549,  911.294,   44.549,  911.294,  -75.451, 1940.088,  -22.561, 1940.088, -142.561, 1940.088,   97.439, 1940.088,  -22.561, 1940.088, -142.561, 1940.088,   97.439,   50.000,    0.001,
,2021-6-11 16:47:51.960000,129538.192,  -16.101,129538.168, -136.101,129538.138,  103.899,  911.294,  164.550,  911.294,   44.550,  911.294,  -75.450,  911.294,  164.550,  911.294,   44.550,  911.294,  -75.450, 1940.088,  -22.561, 1940.088, -142.561, 1940.087,   97.439, 1940.088,  -22.561, 1940.088, -142.561, 1940.087,   97.439,   50.000,    0.002,
,2021-6-11 16:47:52.000000,129538.195,  -16.100,129538.169, -136.100,129538.140,  103.900,  911.295,  164.550,  911.295,   44.550,  911.294,  -75.450,  911.295,  164.550,  911.295,   44.550,  911.294,  -75.450, 1940.088,  -22.560, 1940.088, -142.560, 1940.087,   97.440, 1940.088,  -22.560, 1940.088, -142.560, 1940.087,   97.440,   50.000,    0.002,
,2021-6-11 16:47:52.040000,129538.196,  -16.100,129538.170, -136.100,129538.140,  103.900,  911.296,  164.550,  911.296,   44.550,  911.295,  -75.450,  911.296,  164.550,  911.296,   44.550,  911.295,  -75.450, 1940.088,  -22.560, 1940.087, -142.560, 1940.087,   97.440, 1940.088,  -22.560, 1940.087, -142.560, 1940.087,   97.440,   50.000,    0.002,
,2021-6-11 16:47:52.080000,129538.197,  -16.099,129538.169, -136.099,129538.138,  103.901,  911.297,  164.551,  911.297,   44.551,  911.297,  -75.449,  911.297,  164.551,  911.297,   44.551,  911.297,  -75.449, 1940.087,  -22.560, 1940.087, -142.560, 1940.086,   97.440, 1940.087,  -22.560, 1940.087, -142.560, 1940.086,   97.440,   50.000,    0.002,
,2021-6-11 16:47:52.120000,129538.196,  -16.099,129538.168, -136.099,129538.136,  103.901,  911.299,  164.551,  911.299,   44.551,  911.299,  -75.449,  911.299,  164.551,  911.299,   44.551,  911.299,  -75.449, 1940.087,  -22.559, 1940.087, -142.559, 1940.086,   97.441, 1940.087,  -22.559, 1940.087, -142.559, 1940.086,   97.441,   50.000,    0.003,
,2021-6-11 16:47:52.160000,129538.196,  -16.099,129538.167, -136.099,129538.134,  103.901,  911.301,  164.552,  911.301,   44.552,  911.300,  -75.448,  911.301,  164.552,  911.301,   44.552,  911.300,  -75.448, 1940.087,  -22.559, 1940.087, -142.559, 1940.086,   97.441, 1940.087,  -22.559, 1940.087, -142.559, 1940.086,   97.441,   50.000,    0.003,
,2021-6-11 16:47:52.200000,129538.198,  -16.098,129538.166, -136.098,129538.132,  103.902,  911.302,  164.552,  911.302,   44.552,  911.302,  -75.448,  911.302,  164.552,  911.302,   44.552,  911.302,  -75.448, 1940.087,  -22.558, 1940.087, -142.558, 1940.086,   97.442, 1940.087,  -22.558, 1940.087, -142.558, 1940.086,   97.442,   50.000,    0.003,
,2021-6-11 16:47:52.240000,129538.199,  -16.098,129538.167, -136.098,129538.131,  103.902,  911.303,  164.552,  911.303,   44.552,  911.302,  -75.448,  911.303,  164.552,  911.303,   44.552,  911.302,  -75.448, 1940.087,  -22.558, 1940.086, -142.558, 1940.086,   97.442, 1940.087,  -22.558, 1940.086, -142.558, 1940.086,   97.442,   50.000,    0.003,
,2021-6-11 16:47:52.280000,129538.201,  -16.097,129538.168, -136.097,129538.130,  103.903,  911.303,  164.553,  911.303,   44.553,  911.302,  -75.447,  911.303,  164.553,  911.303,   44.553,  911.302,  -75.447, 1940.087,  -22.558, 1940.087, -142.558, 1940.086,   97.442, 1940.087,  -22.558, 1940.087, -142.558, 1940.086,   97.442,   50.000,    0.003,
,2021-6-11 16:47:52.320000,129538.205,  -16.097,129538.171, -136.097,129538.131,  103.903,  911.302,  164.553,  911.302,   44.553,  911.302,  -75.447,  911.302,  164.553,  911.302,   44.553,  911.302,  -75.447, 1940.087,  -22.557, 1940.087, -142.557, 1940.086,   97.443, 1940.087,  -22.557, 1940.087, -142.557, 1940.086,   97.443,   50.000,    0.003,
,2021-6-11 16:47:52.360000,129538.209,  -16.097,129538.174, -136.097,129538.133,  103.903,  911.301,  164.554,  911.301,   44.554,  911.301,  -75.446,  911.301,  164.554,  911.301,   44.554,  911.301,  -75.446, 1940.087,  -22.557, 1940.087, -142.557, 1940.086,   97.443, 1940.087,  -22.557, 1940.087, -142.557, 1940.086,   97.443,   50.000,    0.003,
,2021-6-11 16:47:52.400000,129538.215,  -16.096,129538.179, -136.096,129538.136,  103.904,  911.300,  164.554,  911.300,   44.554,  911.300,  -75.446,  911.300,  164.554,  911.300,   44.554,  911.300,  -75.446, 1940.087,  -22.556, 1940.087, -142.556, 1940.086,   97.444, 1940.087,  -22.556, 1940.087, -142.556, 1940.086,   97.444,   50.000,    0.003,
,2021-6-11 16:47:52.440000,129538.220,  -16.096,129538.184, -136.096,129538.140,  103.904,  911.299,  164.555,  911.298,   44.555,  911.298,  -75.445,  911.299,  164.555,  911.298,   44.555,  911.298,  -75.445, 1940.088,  -22.556, 1940.087, -142.556, 1940.086,   97.444, 1940.088,  -22.556, 1940.087, -142.556, 1940.086,   97.444,   50.000,    0.002,
,2021-6-11 16:47:52.480000,129538.226,  -16.095,129538.188, -136.095,129538.144,  103.905,  911.297,  164.555,  911.297,   44.555,  911.297,  -75.445,  911.297,  164.555,  911.297,   44.555,  911.297,  -75.445, 1940.088,  -22.555, 1940.087, -142.555, 1940.087,   97.445, 1940.088,  -22.555, 1940.087, -142.555, 1940.087,   97.445,   50.000,    0.002,
,2021-6-11 16:47:52.520000,129538.230,  -16.094,129538.193, -136.095,129538.147,  103.906,  911.296,  164.556,  911.296,   44.556,  911.296,  -75.444,  911.296,  164.556,  911.296,   44.556,  911.296,  -75.444, 1940.088,  -22.555, 1940.087, -142.555, 1940.087,   97.445, 1940.088,  -22.555, 1940.087, -142.555, 1940.087,   97.445,   50.000,    0.002,
,2021-6-11 16:47:52.560000,129538.235,  -16.094,129538.195, -136.094,129538.149,  103.906,  911.296,  164.556,  911.295,   44.556,  911.295,  -75.444,  911.296,  164.556,  911.295,   44.556,  911.295,  -75.444, 1940.088,  -22.554, 1940.087, -142.554, 1940.087,   97.446, 1940.088,  -22.554, 1940.087, -142.554, 1940.087,   97.446,   50.000,    0.002,
,2021-6-11 16:47:52.600000,129538.239,  -16.093,129538.196, -136.093,129538.151,  103.907,  911.295,  164.557,  911.295,   44.557,  911.295,  -75.443,  911.295,  164.557,  911.295,   44.557,  911.295,  -75.443, 1940.088,  -22.554, 1940.087, -142.554, 1940.086,   97.446, 1940.088,  -22.554, 1940.087, -142.554, 1940.086,   97.446,   50.000,    0.002,
,2021-6-11 16:47:52.640000,129538.240,  -16.093,129538.198, -136.093,129538.152,  103.907,  911.296,  164.557,  911.296,   44.557,  911.295,  -75.443,  911.296,  164.557,  911.296,   44.557,  911.295,  -75.443, 1940.088,  -22.553, 1940.087, -142.553, 1940.086,   97.447, 1940.088,  -22.553, 1940.087, -142.553, 1940.086,   97.447,   50.000,    0.002,
,2021-6-11 16:47:52.680000,129538.240,  -16.092,129538.199, -136.092,129538.151,  103.908,  911.297,  164.558,  911.297,   44.558,  911.296,  -75.442,  911.297,  164.558,  911.297,   44.558,  911.296,  -75.442, 1940.087,  -22.552, 1940.087, -142.552, 1940.086,   97.448, 1940.087,  -22.552, 1940.087, -142.552, 1940.086,   97.448,   50.000,    0.002,
,2021-6-11 16:47:52.720000,129538.242,  -16.092,129538.199, -136.092,129538.150,  103.908,  911.298,  164.559,  911.298,   44.559,  911.297,  -75.441,  911.298,  164.559,  911.298,   44.559,  911.297,  -75.441, 1940.087,  -22.552, 1940.087, -142.552, 1940.086,   97.448, 1940.087,  -22.552, 1940.087, -142.552, 1940.086,   97.448,   50.000,    0.002,
,2021-6-11 16:47:52.760000,129538.241,  -16.091,129538.197, -136.091,129538.148,  103.909,  911.299,  164.559,  911.299,   44.559,  911.299,  -75.441,  911.299,  164.559,  911.299,   44.559,  911.299,  -75.441, 1940.087,  -22.551, 1940.087, -142.551, 1940.086,   97.449, 1940.087,  -22.551, 1940.087, -142.551, 1940.086,   97.449,   50.000,    0.002,
,2021-6-11 16:47:52.800000,129538.241,  -16.091,129538.195, -136.091,129538.144,  103.909,  911.301,  164.560,  911.300,   44.560,  911.300,  -75.440,  911.301,  164.560,  911.300,   44.560,  911.300,  -75.440, 1940.088,  -22.551, 1940.087, -142.551, 1940.086,   97.449, 1940.088,  -22.551, 1940.087, -142.551, 1940.086,   97.449,   50.000,    0.002,
,2021-6-11 16:47:52.840000,129538.241,  -16.090,129538.195, -136.090,129538.142,  103.910,  911.302,  164.560,  911.301,   44.560,  911.301,  -75.440,  911.302,  164.560,  911.301,   44.560,  911.301,  -75.440, 1940.088,  -22.550, 1940.087, -142.550, 1940.086,   97.450, 1940.088,  -22.550, 1940.087, -142.550, 1940.086,   97.450,   50.000,    0.003,
,2021-6-11 16:47:52.880000,129538.241,  -16.089,129538.193, -136.089,129538.141,  103.911,  911.302,  164.561,  911.302,   44.561,  911.302,  -75.439,  911.302,  164.561,  911.302,   44.561,  911.302,  -75.439, 1940.088,  -22.549, 1940.088, -142.549, 1940.086,   97.451, 1940.088,  -22.549, 1940.088, -142.549, 1940.086,   97.451,   50.000,    0.003,
,2021-6-11 16:47:52.920000,129538.240,  -16.089,129538.193, -136.089,129538.138,  103.911,  911.302,  164.562,  911.302,   44.562,  911.302,  -75.438,  911.302,  164.562,  911.302,   44.562,  911.302,  -75.438, 1940.088,  -22.549, 1940.088, -142.549, 1940.087,   97.451, 1940.088,  -22.549, 1940.088, -142.549, 1940.087,   97.451,   50.000,    0.002,
,2021-6-11 16:47:52.960000,129538.244,  -16.088,129538.194, -136.088,129538.139,  103.912,  911.302,  164.562,  911.302,   44.562,  911.301,  -75.438,  911.302,  164.562,  911.302,   44.562,  911.301,  -75.438, 1940.089,  -22.548, 1940.088, -142.548, 1940.087,   97.452, 1940.089,  -22.548, 1940.088, -142.548, 1940.087,   97.452,   50.000,    0.002,
,2021-6-11 16:47:53.000000,129538.246,  -16.087,129538.196, -136.087,129538.138,  103.913,  911.301,  164.563,  911.301,   44.563,  911.301,  -75.437,  911.301,  164.563,  911.301,   44.563,  911.301,  -75.437, 1940.089,  -22.547, 1940.088, -142.547, 1940.087,   97.453, 1940.089,  -22.547, 1940.088, -142.547, 1940.087,   97.453,   50.000,    0.002,
,2021-6-11 16:47:53.040000,129538.249,  -16.087,129538.199, -136.087,129538.141,  103.913,  911.300,  164.564,  911.300,   44.564,  911.300,  -75.436,  911.300,  164.564,  911.300,   44.564,  911.300,  -75.436, 1940.089,  -22.547, 1940.089, -142.547, 1940.088,   97.453, 1940.089,  -22.547, 1940.089, -142.547, 1940.088,   97.453,   50.000,    0.002,
,2021-6-11 16:47:53.080000,129538.253,  -16.086,129538.202, -136.086,129538.143,  103.914,  911.299,  164.564,  911.299,   44.564,  911.299,  -75.436,  911.299,  164.564,  911.299,   44.564,  911.299,  -75.436, 1940.089,  -22.546, 1940.089, -142.546, 1940.088,   97.454, 1940.089,  -22.546, 1940.089, -142.546, 1940.088,   97.454,   50.000,    0.002,
,2021-6-11 16:47:53.120000,129538.257,  -16.085,129538.205, -136.085,129538.146,  103.915,  911.299,  164.565,  911.298,   44.565,  911.298,  -75.435,  911.299,  164.565,  911.298,   44.565,  911.298,  -75.435, 1940.090,  -22.545, 1940.089, -142.545, 1940.088,   97.455, 1940.090,  -22.545, 1940.089, -142.545, 1940.088,   97.455,   50.000,    0.002,
,2021-6-11 16:47:53.160000,129538.261,  -16.085,129538.207, -136.085,129538.147,  103.915,  911.298,  164.566,  911.297,   44.566,  911.297,  -75.434,  911.298,  164.566,  911.297,   44.566,  911.297,  -75.434, 1940.090,  -22.545, 1940.089, -142.545, 1940.088,   97.455, 1940.090,  -22.545, 1940.089, -142.545, 1940.088,   97.455,   50.000,    0.002,
,2021-6-11 16:47:53.200000,129538.264,  -16.084,129538.211, -136.084,129538.149,  103.916,  911.297,  164.566,  911.297,   44.566,  911.297,  -75.434,  911.297,  164.566,  911.297,   44.566,  911.297,  -75.434, 1940.090,  -22.544, 1940.089, -142.544, 1940.088,   97.456, 1940.090,  -22.544, 1940.089, -142.544, 1940.088,   97.456,   50.000,    0.002,
,2021-6-11 16:47:53.240000,129538.268,  -16.083,129538.213, -136.083,129538.151,  103.917,  911.297,  164.567,  911.297,   44.567,  911.297,  -75.433,  911.297,  164.567,  911.297,   44.567,  911.297,  -75.433, 1940.089,  -22.543, 1940.089, -142.543, 1940.088,   97.457, 1940.089,  -22.543, 1940.089, -142.543, 1940.088,   97.457,   50.000,    0.002,
