Configuration Field Inputs,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Analog-1 Name(upto 16-char),Analog-1 Type(rms/pow/peak),Analog-1 ANNMR(scaling),Analog-2 Name(upto 16-char),Analog-2 Type(rms/pow/peak),Analog-2 ANNMR(scaling),Add similar for more Phasor & Analog channels,
Configuration Field Inputs,50,25,15,0,0,15,VBUS_12a,v,1,VBUS_12b,v,1,VBUS_12c,v,1,IBUS_12:BUS_131a,c,1,IBUS_12:BUS_131b,c,1,IBUS_12:BUS_131c,c,1,IBUS_12:BUS_132a,c,1,IBUS_12:BUS_132b,c,1,IBUS_12:BUS_132c,c,1,IBUS_12:BUS_111a,c,1,IBUS_12:BUS_111b,c,1,IBUS_12:BUS_111c,c,1,IBUS_12:BUS_112a,c,1,IBUS_12:BUS_112b,c,1,IBUS_12:BUS_112c,c,1,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Frequency,ROCOF,
Measurements Field Inputs,2021-6-11 16:47:51.000000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   50.000,    0.003,
,2021-6-11 16:47:51.040000, 1750.300,   -3.008, 1750.295, -123.008, 1750.293,  116.992,   24.389,   -7.544,   24.389, -127.545,   24.389,  112.456,   24.389,   -7.544,   24.389, -127.545,   24.389,  112.456,   12.141,  178.992,   12.141,   58.992,   12.141,  -61.008,   12.141,  178.992,   12.141,   58.992,   12.141,  -61.008,   50.000,    1.535,
,2021-6-11 16:47:51.080000,95246.046,  -20.538,95246.034, -140.538,95245.960,   99.462, 1327.193,  -25.075, 1327.193, -145.075, 1327.192,   94.925, 1327.193,  -25.075, 1327.193, -145.075, 1327.192,   94.925,  660.694,  161.462,  660.694,   41.462,  660.694,  -78.538,  660.694,  161.462,  660.694,   41.462,  660.694,  -78.538,   50.000,    0.003,
,2021-6-11 16:47:51.120000,130449.148,  -24.237,130449.146, -144.237,130449.138,   95.763, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226,  904.886,  157.763,  904.886,   37.763,  904.886,  -82.237,  904.886,  157.763,  904.886,   37.763,  904.886,  -82.237,   50.000,    0.003,
,2021-6-11 16:47:51.160000,130449.155,  -24.237,130449.153, -144.237,130449.144,   95.763, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226,  904.884,  157.763,  904.884,   37.763,  904.884,  -82.237,  904.884,  157.763,  904.884,   37.763,  904.884,  -82.237,   50.000,    0.002,
,2021-6-11 16:47:51.200000,130449.164,  -24.237,130449.161, -144.237,130449.151,   95.763, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226, 1817.726,  -28.774, 1817.726, -148.774, 1817.726,   91.226,  904.882,  157.763,  904.882,   37.763,  904.882,  -82.237,  904.882,  157.763,  904.882,   37.763,  904.882,  -82.237,   50.000,    0.002,
,2021-6-11 16:47:51.240000,130449.169,  -24.237,130449.167, -144.237,130449.156,   95.763, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227,  904.880,  157.763,  904.880,   37.763,  904.880,  -82.237,  904.880,  157.763,  904.880,   37.763,  904.880,  -82.237,   50.000,    0.002,
,2021-6-11 16:47:51.280000,130449.176,  -24.237,130449.173, -144.237,130449.161,   95.763, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.726,   91.227,  904.878,  157.763,  904.878,   37.763,  904.878,  -82.237,  904.878,  157.763,  904.878,   37.763,  904.878,  -82.237,   50.000,    0.002,
,2021-6-11 16:47:51.320000,130449.181,  -24.237,130449.176, -144.237,130449.163,   95.763, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227,  904.877,  157.763,  904.877,   37.763,  904.877,  -82.237,  904.877,  157.763,  904.877,   37.763,  904.877,  -82.237,   50.000,    0.002,
,2021-6-11 16:47:51.360000,130449.183,  -24.236,130449.177, -144.236,130449.163,   95.764, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227,  904.877,  157.763,  904.877,   37.763,  904.877,  -82.237,  904.877,  157.763,  904.877,   37.763,  904.877,  -82.237,   50.000,    0.002,
,2021-6-11 16:47:51.400000,130449.183,  -24.236,130449.179, -144.236,130449.163,   95.764, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227,  904.878,  157.763,  904.878,   37.763,  904.878,  -82.237,  904.878,  157.763,  904.878,   37.763,  904.878,  -82.237,   50.000,    0.002,
,2021-6-11 16:47:51.440000,130449.181,  -24.236,130449.177, -144.236,130449.160,   95.764, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.726, -148.773, 1817.725,   91.227,  904.879,  157.764,  904.879,   37.764,  904.879,  -82.236,  904.879,  157.764,  904.879,   37.764,  904.879,  -82.236,   50.000,    0.002,
,2021-6-11 16:47:51.480000,130449.180,  -24.236,130449.174, -144.236,130449.154,   95.764, 1817.726,  -28.773, 1817.725, -148.773, 1817.725,   91.227, 1817.726,  -28.773, 1817.725, -148.773, 1817.725,   91.227,  904.881,  157.764,  904.881,   37.764,  904.881,  -82.236,  904.881,  157.764,  904.881,   37.764,  904.881,  -82.236,   50.000,    0.002,
,2021-6-11 16:47:51.520000,130449.178,  -24.236,130449.172, -144.236,130449.152,   95.764, 1817.725,  -28.772, 1817.725, -148.773, 1817.725,   91.227, 1817.725,  -28.772, 1817.725, -148.773, 1817.725,   91.227,  904.883,  157.764,  904.883,   37.764,  904.882,  -82.236,  904.883,  157.764,  904.883,   37.764,  904.882,  -82.236,   50.000,    0.003,
,2021-6-11 16:47:51.560000,130449.176,  -24.236,130449.170, -144.236,130449.148,   95.764, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228,  904.885,  157.764,  904.885,   37.764,  904.884,  -82.236,  904.885,  157.764,  904.885,   37.764,  904.884,  -82.236,   50.000,    0.003,
,2021-6-11 16:47:51.600000,130449.176,  -24.235,130449.168, -144.236,130449.144,   95.765, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228,  904.886,  157.764,  904.886,   37.764,  904.886,  -82.236,  904.886,  157.764,  904.886,   37.764,  904.886,  -82.236,   50.000,    0.003,
,2021-6-11 16:47:51.640000,130449.176,  -24.235,130449.169, -144.235,130449.142,   95.765, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228, 1817.725,  -28.772, 1817.725, -148.772, 1817.725,   91.228,  904.887,  157.765,  904.887,   37.765,  904.887,  -82.235,  904.887,  157.765,  904.887,   37.765,  904.887,  -82.235,   50.000,    0.003,
,2021-6-11 16:47:51.680000,130449.179,  -24.235,130449.171, -144.235,130449.142,   95.765, 1817.725,  -28.772, 1817.725, -148.772, 1817.724,   91.228, 1817.725,  -28.772, 1817.725, -148.772, 1817.724,   91.228,  904.888,  157.765,  904.887,   37.765,  904.887,  -82.235,  904.888,  157.765,  904.887,   37.765,  904.887,  -82.235,   50.000,    0.003,
,2021-6-11 16:47:51.720000,130449.184,  -24.235,130449.174, -144.235,130449.143,   95.765, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229,  904.887,  157.765,  904.887,   37.765,  904.887,  -82.235,  904.887,  157.765,  904.887,   37.765,  904.887,  -82.235,   50.000,    0.003,
,2021-6-11 16:47:51.760000,130449.189,  -24.235,130449.179, -144.235,130449.145,   95.765, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229,  904.886,  157.765,  904.886,   37.765,  904.886,  -82.235,  904.886,  157.765,  904.886,   37.765,  904.886,  -82.235,   50.000,    0.003,
,2021-6-11 16:47:51.800000,130449.196,  -24.234,130449.186, -144.234,130449.149,   95.766, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229,  904.885,  157.766,  904.885,   37.766,  904.885,  -82.234,  904.885,  157.766,  904.885,   37.766,  904.885,  -82.234,   50.000,    0.003,
,2021-6-11 16:47:51.840000,130449.202,  -24.234,130449.192, -144.234,130449.155,   95.766, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229, 1817.725,  -28.771, 1817.725, -148.771, 1817.724,   91.229,  904.884,  157.766,  904.883,   37.766,  904.883,  -82.234,  904.884,  157.766,  904.883,   37.766,  904.883,  -82.234,   50.000,    0.003,
,2021-6-11 16:47:51.880000,130449.209,  -24.234,130449.198, -144.234,130449.160,   95.766, 1817.725,  -28.770, 1817.725, -148.770, 1817.724,   91.230, 1817.725,  -28.770, 1817.725, -148.770, 1817.724,   91.230,  904.882,  157.766,  904.882,   37.766,  904.881,  -82.234,  904.882,  157.766,  904.882,   37.766,  904.881,  -82.234,   50.000,    0.002,
,2021-6-11 16:47:51.920000,130449.214,  -24.233,130449.203, -144.233,130449.163,   95.767, 1817.725,  -28.770, 1817.725, -148.770, 1817.725,   91.230, 1817.725,  -28.770, 1817.725, -148.770, 1817.725,   91.230,  904.880,  157.766,  904.880,   37.766,  904.880,  -82.234,  904.880,  157.766,  904.880,   37.766,  904.880,  -82.234,   50.000,    0.002,
,2021-6-11 16:47:51.960000,130449.218,  -24.233,130449.208, -144.233,130449.166,   95.767, 1817.726,  -28.770, 1817.726, -148.770, 1817.725,   91.230, 1817.726,  -28.770, 1817.726, -148.770, 1817.725,   91.230,  904.879,  157.767,  904.879,   37.767,  904.879,  -82.233,  904.879,  157.767,  904.879,   37.767,  904.879,  -82.233,   50.000,    0.002,
,2021-6-11 16:47:52.000000,130449.222,  -24.233,130449.211, -144.233,130449.167,   95.767, 1817.726,  -28.769, 1817.726, -148.769, 1817.725,   91.231, 1817.726,  -28.769, 1817.726, -148.769, 1817.725,   91.231,  904.879,  157.767,  904.878,   37.767,  904.878,  -82.233,  904.879,  157.767,  904.878,   37.767,  904.878,  -82.233,   50.000,    0.002,
,2021-6-11 16:47:52.040000,130449.221,  -24.232,130449.212, -144.232,130449.168,   95.768, 1817.726,  -28.769, 1817.726, -148.769, 1817.726,   91.231, 1817.726,  -28.769, 1817.726, -148.769, 1817.726,   91.231,  904.879,  157.768,  904.878,   37.767,  904.878,  -82.232,  904.879,  157.768,  904.878,   37.767,  904.878,  -82.232,   50.000,    0.002,
,2021-6-11 16:47:52.080000,130449.223,  -24.232,130449.210, -144.232,130449.165,   95.768, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232,  904.879,  157.768,  904.879,   37.768,  904.879,  -82.232,  904.879,  157.768,  904.879,   37.768,  904.879,  -82.232,   50.000,    0.002,
,2021-6-11 16:47:52.120000,130449.223,  -24.231,130449.209, -144.231,130449.163,   95.769, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232,  904.880,  157.768,  904.880,   37.768,  904.880,  -82.232,  904.880,  157.768,  904.880,   37.768,  904.880,  -82.232,   50.000,    0.002,
,2021-6-11 16:47:52.160000,130449.220,  -24.231,130449.206, -144.231,130449.158,   95.769, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232, 1817.727,  -28.768, 1817.727, -148.768, 1817.726,   91.232,  904.882,  157.769,  904.882,   37.769,  904.881,  -82.231,  904.882,  157.769,  904.882,   37.769,  904.881,  -82.231,   50.000,    0.002,
,2021-6-11 16:47:52.200000,130449.218,  -24.231,130449.205, -144.231,130449.156,   95.769, 1817.727,  -28.767, 1817.727, -148.767, 1817.726,   91.233, 1817.727,  -28.767, 1817.727, -148.767, 1817.726,   91.233,  904.883,  157.769,  904.883,   37.769,  904.883,  -82.231,  904.883,  157.769,  904.883,   37.769,  904.883,  -82.231,   50.000,    0.002,
,2021-6-11 16:47:52.240000,130449.217,  -24.230,130449.203, -144.230,130449.152,   95.770, 1817.727,  -28.767, 1817.727, -148.767, 1817.726,   91.233, 1817.727,  -28.767, 1817.727, -148.767, 1817.726,   91.233,  904.885,  157.770,  904.885,   37.770,  904.885,  -82.230,  904.885,  157.770,  904.885,   37.770,  904.885,  -82.230,   50.000,    0.003,
,2021-6-11 16:47:52.280000,130449.216,  -24.230,130449.203, -144.230,130449.149,   95.770, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234,  904.886,  157.770,  904.886,   37.770,  904.886,  -82.230,  904.886,  157.770,  904.886,   37.770,  904.886,  -82.230,   50.000,    0.003,
,2021-6-11 16:47:52.320000,130449.217,  -24.229,130449.203, -144.229,130449.147,   95.771, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234, 1817.727,  -28.766, 1817.727, -148.766, 1817.726,   91.234,  904.887,  157.771,  904.887,   37.771,  904.887,  -82.229,  904.887,  157.771,  904.887,   37.771,  904.887,  -82.229,   50.000,    0.003,
,2021-6-11 16:47:52.360000,130449.219,  -24.229,130449.205, -144.229,130449.147,   95.771, 1817.727,  -28.765, 1817.727, -148.766, 1817.726,   91.234, 1817.727,  -28.765, 1817.727, -148.766, 1817.726,   91.234,  904.888,  157.771,  904.888,   37.771,  904.887,  -82.229,  904.888,  157.771,  904.888,   37.771,  904.887,  -82.229,   50.000,    0.003,
,2021-6-11 16:47:52.400000,130449.223,  -24.228,130449.208, -144.228,130449.150,   95.772, 1817.727,  -28.765, 1817.727, -148.765, 1817.726,   91.235, 1817.727,  -28.765, 1817.727, -148.765, 1817.726,   91.235,  904.888,  157.771,  904.887,   37.771,  904.887,  -82.229,  904.888,  157.771,  904.887,   37.771,  904.887,  -82.229,   50.000,    0.003,
,2021-6-11 16:47:52.440000,130449.228,  -24.228,130449.212, -144.228,130449.153,   95.772, 1817.727,  -28.765, 1817.727, -148.765, 1817.726,   91.235, 1817.727,  -28.765, 1817.727, -148.765, 1817.726,   91.235,  904.887,  157.772,  904.887,   37.772,  904.886,  -82.228,  904.887,  157.772,  904.887,   37.772,  904.886,  -82.228,   50.000,    0.003,
,2021-6-11 16:47:52.480000,130449.233,  -24.227,130449.217, -144.227,130449.156,   95.773, 1817.727,  -28.764, 1817.727, -148.764, 1817.726,   91.236, 1817.727,  -28.764, 1817.727, -148.764, 1817.726,   91.236,  904.886,  157.772,  904.886,   37.772,  904.885,  -82.228,  904.886,  157.772,  904.886,   37.772,  904.885,  -82.228,   50.000,    0.002,
,2021-6-11 16:47:52.520000,130449.240,  -24.227,130449.222, -144.227,130449.159,   95.773, 1817.727,  -28.763, 1817.727, -148.764, 1817.726,   91.237, 1817.727,  -28.763, 1817.727, -148.764, 1817.726,   91.237,  904.884,  157.773,  904.884,   37.773,  904.884,  -82.227,  904.884,  157.773,  904.884,   37.773,  904.884,  -82.227,   50.000,    0.002,
,2021-6-11 16:47:52.560000,130449.245,  -24.226,130449.228, -144.226,130449.164,   95.774, 1817.727,  -28.763, 1817.727, -148.763, 1817.726,   91.237, 1817.727,  -28.763, 1817.727, -148.763, 1817.726,   91.237,  904.883,  157.773,  904.883,   37.773,  904.882,  -82.227,  904.883,  157.773,  904.883,   37.773,  904.882,  -82.227,   50.000,    0.002,
,2021-6-11 16:47:52.600000,130449.250,  -24.226,130449.232, -144.226,130449.167,   95.774, 1817.727,  -28.762, 1817.727, -148.762, 1817.726,   91.238, 1817.727,  -28.762, 1817.727, -148.762, 1817.726,   91.238,  904.882,  157.774,  904.881,   37.774,  904.881,  -82.226,  904.882,  157.774,  904.881,   37.774,  904.881,  -82.226,   50.000,    0.002,
,2021-6-11 16:47:52.640000,130449.254,  -24.225,130449.236, -144.225,130449.168,   95.775, 1817.727,  -28.762, 1817.727, -148.762, 1817.726,   91.238, 1817.727,  -28.762, 1817.727, -148.762, 1817.726,   91.238,  904.881,  157.775,  904.880,   37.774,  904.880,  -82.225,  904.881,  157.775,  904.880,   37.774,  904.880,  -82.225,   50.000,    0.002,
,2021-6-11 16:47:52.680000,130449.257,  -24.225,130449.238, -144.225,130449.170,   95.775, 1817.727,  -28.761, 1817.727, -148.761, 1817.726,   91.239, 1817.727,  -28.761, 1817.727, -148.761, 1817.726,   91.239,  904.880,  157.775,  904.880,   37.775,  904.879,  -82.225,  904.880,  157.775,  904.880,   37.775,  904.879,  -82.225,   50.000,    0.002,
,2021-6-11 16:47:52.720000,130449.259,  -24.224,130449.240, -144.224,130449.170,   95.776, 1817.728,  -28.761, 1817.728, -148.761, 1817.726,   91.239, 1817.728,  -28.761, 1817.728, -148.761, 1817.726,   91.239,  904.880,  157.776,  904.880,   37.776,  904.879,  -82.224,  904.880,  157.776,  904.880,   37.776,  904.879,  -82.224,   50.000,    0.002,
,2021-6-11 16:47:52.760000,130449.258,  -24.223,130449.241, -144.224,130449.170,   95.776, 1817.728,  -28.760, 1817.728, -148.760, 1817.726,   91.240, 1817.728,  -28.760, 1817.728, -148.760, 1817.726,   91.240,  904.880,  157.776,  904.880,   37.776,  904.880,  -82.224,  904.880,  157.776,  904.880,   37.776,  904.880,  -82.224,   50.000,    0.002,
,2021-6-11 16:47:52.800000,130449.260,  -24.223,130449.240, -144.223,130449.169,   95.777, 1817.728,  -28.760, 1817.727, -148.760, 1817.726,   91.240, 1817.728,  -28.760, 1817.727, -148.760, 1817.726,   91.240,  904.881,  157.777,  904.881,   37.777,  904.880,  -82.223,  904.881,  157.777,  904.881,   37.777,  904.880,  -82.223,   50.000,    0.002,
,2021-6-11 16:47:52.840000,130449.260,  -24.222,130449.239, -144.222,130449.166,   95.778, 1817.727,  -28.759, 1817.727, -148.759, 1817.726,   91.241, 1817.727,  -28.759, 1817.727, -148.759, 1817.726,   91.241,  904.882,  157.777,  904.882,   37.777,  904.881,  -82.223,  904.882,  157.777,  904.882,   37.777,  904.881,  -82.223,   50.000,    0.002,
,2021-6-11 16:47:52.880000,130449.259,  -24.222,130449.240, -144.222,130449.165,   95.778, 1817.727,  -28.758, 1817.727, -148.758, 1817.726,   91.242, 1817.727,  -28.758, 1817.727, -148.758, 1817.726,   91.242,  904.883,  157.778,  904.883,   37.778,  904.883,  -82.222,  904.883,  157.778,  904.883,   37.778,  904.883,  -82.222,   50.000,    0.002,
,2021-6-11 16:47:52.920000,130449.260,  -24.221,130449.240, -144.221,130449.164,   95.779, 1817.727,  -28.758, 1817.727, -148.758, 1817.726,   91.242, 1817.727,  -28.758, 1817.727, -148.758, 1817.726,   91.242,  904.885,  157.779,  904.884,   37.779,  904.884,  -82.221,  904.885,  157.779,  904.884,   37.779,  904.884,  -82.221,   50.000,    0.002,
,2021-6-11 16:47:52.960000,130449.260,  -24.220,130449.240, -144.220,130449.163,   95.780, 1817.726,  -28.757, 1817.726, -148.757, 1817.725,   91.243, 1817.726,  -28.757, 1817.726, -148.757, 1817.725,   91.243,  904.886,  157.779,  904.885,   37.779,  904.885,  -82.221,  904.886,  157.779,  904.885,   37.779,  904.885,  -82.221,   50.000,    0.003,
,2021-6-11 16:47:53.000000,130449.261,  -24.220,130449.241, -144.220,130449.162,   95.780, 1817.726,  -28.756, 1817.726, -148.756, 1817.725,   91.244, 1817.726,  -28.756, 1817.726, -148.756, 1817.725,   91.244,  904.886,  157.780,  904.886,   37.780,  904.886,  -82.220,  904.886,  157.780,  904.886,   37.780,  904.886,  -82.220,   50.000,    0.003,
,2021-6-11 16:47:53.040000,130449.264,  -24.219,130449.243, -144.219,130449.163,   95.781, 1817.726,  -28.756, 1817.726, -148.756, 1817.725,   91.244, 1817.726,  -28.756, 1817.726, -148.756, 1817.725,   91.244,  904.887,  157.781,  904.886,   37.781,  904.886,  -82.219,  904.887,  157.781,  904.886,   37.781,  904.886,  -82.219,   50.000,    0.003,
,2021-6-11 16:47:53.080000,130449.268,  -24.218,130449.247, -144.218,130449.164,   95.782, 1817.726,  -28.755, 1817.726, -148.755, 1817.724,   91.245, 1817.726,  -28.755, 1817.726, -148.755, 1817.724,   91.245,  904.886,  157.781,  904.886,   37.781,  904.886,  -82.219,  904.886,  157.781,  904.886,   37.781,  904.886,  -82.219,   50.000,    0.003,
,2021-6-11 16:47:53.120000,130449.272,  -24.218,130449.251, -144.218,130449.165,   95.782, 1817.726,  -28.754, 1817.726, -148.754, 1817.724,   91.246, 1817.726,  -28.754, 1817.726, -148.754, 1817.724,   91.246,  904.886,  157.782,  904.886,   37.782,  904.885,  -82.218,  904.886,  157.782,  904.886,   37.782,  904.885,  -82.218,   50.000,    0.002,
,2021-6-11 16:47:53.160000,130449.278,  -24.217,130449.255, -144.217,130449.168,   95.783, 1817.726,  -28.754, 1817.726, -148.754, 1817.724,   91.246, 1817.726,  -28.754, 1817.726, -148.754, 1817.724,   91.246,  904.885,  157.783,  904.885,   37.783,  904.884,  -82.217,  904.885,  157.783,  904.885,   37.783,  904.884,  -82.217,   50.000,    0.002,
,2021-6-11 16:47:53.200000,130449.284,  -24.216,130449.260, -144.216,130449.171,   95.784, 1817.726,  -28.753, 1817.726, -148.753, 1817.725,   91.247, 1817.726,  -28.753, 1817.726, -148.753, 1817.725,   91.247,  904.884,  157.784,  904.883,   37.784,  904.883,  -82.216,  904.884,  157.784,  904.883,   37.784,  904.883,  -82.216,   50.000,    0.002,
,2021-6-11 16:47:53.240000,130449.288,  -24.215,130449.264, -144.216,130449.174,   95.784, 1817.726,  -28.752, 1817.726, -148.752, 1817.725,   91.248, 1817.726,  -28.752, 1817.726, -148.752, 1817.725,   91.248,  904.883,  157.784,  904.882,   37.784,  904.882,  -82.216,  904.883,  157.784,  904.882,   37.784,  904.882,  -82.216,   50.000,    0.002,
,2021-6-11 16:47:53.280000,130449.292,  -24.215,130449.267, -144.215,130449.178,   95.785, 1817.727,  -28.751, 1817.727, -148.751, 1817.725,   91.249, 1817.727,  -28.751, 1817.727, -148.751, 1817.725,   91.249,  904.882,  157.785,  904.881,   37.785,  904.881,  -82.215,  904.882,  157.785,  904.881,   37.785,  904.881,  -82.215,   50.000,    0.002,
,2021-6-11 16:47:53.320000,130449.296,  -24.214,130449.270, -144.214,130449.180,   95.786, 1817.727,  -28.751, 1817.727, -148.751, 1817.725,   91.249, 1817.727,  -28.751, 1817.727, -148.751, 1817.725,   91.249,  904.881,  157.786,  904.881,   37.786,  904.880,  -82.214,  904.881,  157.786,  904.881,   37.786,  904.880,  -82.214,   50.000,    0.002,
,2021-6-11 16:47:53.360000,130449.297,  -24.213,130449.272, -144.213,130449.179,   95.787, 1817.727,  -28.750, 1817.727, -148.750, 1817.726,   91.250, 1817.727,  -28.750, 1817.727, -148.750, 1817.726,   91.250,  904.881,  157.787,  904.880,   37.786,  904.880,  -82.213,  904.881,  157.787,  904.880,   37.786,  904.880,  -82.213,   50.000,    0.002,
,2021-6-11 16:47:53.400000,130449.297,  -24.212,130449.273, -144.212,130449.178,   95.788, 1817.728,  -28.749, 1817.728, -148.749, 1817.726,   91.251, 1817.728,  -28.749, 1817.728, -148.749, 1817.726,   91.251,  904.881,  157.787,  904.880,   37.787,  904.880,  -82.213,  904.881,  157.787,  904.880,   37.787,  904.880,  -82.213,   50.000,    0.001,
,2021-6-11 16:47:53.440000,130449.297,  -24.212,130449.273, -144.212,130449.178,   95.788, 1817.728,  -28.748, 1817.728, -148.748, 1817.726,   91.252, 1817.728,  -28.748, 1817.728, -148.748, 1817.726,   91.252,  904.881,  157.788,  904.881,   37.788,  904.880,  -82.212,  904.881,  157.788,  904.881,   37.788,  904.880,  -82.212,   50.000,    0.002,
,2021-6-11 16:47:53.480000,130449.298,  -24.211,130449.273, -144.211,130449.177,   95.789, 1817.728,  -28.747, 1817.728, -148.747, 1817.726,   91.253, 1817.728,  -28.747, 1817.728, -148.747, 1817.726,   91.253,  904.882,  157.789,  904.882,   37.789,  904.881,  -82.211,  904.882,  157.789,  904.882,   37.789,  904.881,  -82.211,   50.000,    0.002,
,2021-6-11 16:47:53.520000,130449.298,  -24.210,130449.272, -144.210,130449.175,   95.790, 1817.728,  -28.747, 1817.728, -148.747, 1817.726,   91.253, 1817.728,  -28.747, 1817.728, -148.747, 1817.726,   91.253,  904.883,  157.790,  904.883,   37.790,  904.882,  -82.210,  904.883,  157.790,  904.883,   37.790,  904.882,  -82.210,   50.000,    0.002,
,2021-6-11 16:47:53.560000,130449.298,  -24.209,130449.272, -144.209,130449.174,   95.791, 1817.728,  -28.746, 1817.728, -148.746, 1817.726,   91.254, 1817.728,  -28.746, 1817.728, -148.746, 1817.726,   91.254,  904.884,  157.791,  904.884,   37.791,  904.883,  -82.209,  904.884,  157.791,  904.884,   37.791,  904.883,  -82.209,   50.000,    0.002,
