Configuration Field Inputs,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Analog-1 Name(upto 16-char),Analog-1 Type(rms/pow/peak),Analog-1 ANNMR(scaling),Analog-2 Name(upto 16-char),Analog-2 Type(rms/pow/peak),Analog-2 ANNMR(scaling),Add similar for more Phasor & Analog channels,
Configuration Field Inputs,50,25,12,0,0,15,VBUS_1a,v,1,VBUS_1b,v,1,VBUS_1c,v,1,IBUS_1:BUS_51a,c,1,IBUS_1:BUS_51b,c,1,IBUS_1:BUS_51c,c,1,IBUS_1:BUS_21a,c,1,IBUS_1:BUS_21b,c,1,IBUS_1:BUS_21c,c,1,IBUS_1:BUS_22a,c,1,IBUS_1:BUS_22b,c,1,IBUS_1:BUS_22c,c,1,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Frequency,ROCOF,
Measurements Field Inputs,2021-6-11 16:47:51.000000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   50.000,    0.003,
,2021-6-11 16:47:51.040000, 1792.959,   15.532, 1792.952, -104.468, 1792.955,  135.532,   24.420, -173.059,   24.420,   66.941,   24.420,  -53.059,   12.210,    6.941,   12.210, -113.059,   12.210,  126.941,   12.210,    6.941,   12.210, -113.059,   12.210,  126.941,   50.000,    1.534,
,2021-6-11 16:47:51.080000,97567.479,   -1.998,97567.415, -121.998,97567.390,  118.002, 1328.844,  169.411, 1328.843,   49.411, 1328.842,  -70.589,  664.421,  -10.589,  664.421, -130.589,  664.421,  109.411,  664.421,  -10.589,  664.421, -130.589,  664.421,  109.411,   50.000,    0.002,
,2021-6-11 16:47:51.120000,133628.566,   -5.698,133628.564, -125.698,133628.561,  114.302, 1819.982,  165.712, 1819.982,   45.712, 1819.982,  -74.288,  909.990,  -14.288,  909.990, -134.288,  909.990,  105.712,  909.990,  -14.288,  909.990, -134.288,  909.990,  105.712,   50.000,    0.002,
,2021-6-11 16:47:51.160000,133628.580,   -5.697,133628.575, -125.697,133628.573,  114.303, 1819.977,  165.712, 1819.976,   45.712, 1819.977,  -74.288,  909.988,  -14.288,  909.988, -134.288,  909.988,  105.712,  909.988,  -14.288,  909.988, -134.288,  909.988,  105.712,   50.000,    0.003,
,2021-6-11 16:47:51.200000,133628.594,   -5.697,133628.586, -125.697,133628.583,  114.303, 1819.972,  165.712, 1819.971,   45.712, 1819.972,  -74.288,  909.985,  -14.288,  909.985, -134.288,  909.985,  105.712,  909.985,  -14.288,  909.985, -134.288,  909.985,  105.712,   50.000,    0.003,
,2021-6-11 16:47:51.240000,133628.605,   -5.697,133628.596, -125.697,133628.592,  114.303, 1819.967,  165.712, 1819.967,   45.712, 1819.967,  -74.288,  909.983,  -14.288,  909.983, -134.288,  909.983,  105.712,  909.983,  -14.288,  909.983, -134.288,  909.983,  105.712,   50.000,    0.003,
,2021-6-11 16:47:51.280000,133628.615,   -5.697,133628.602, -125.697,133628.598,  114.303, 1819.965,  165.712, 1819.965,   45.712, 1819.965,  -74.288,  909.982,  -14.288,  909.982, -134.288,  909.982,  105.712,  909.982,  -14.288,  909.982, -134.288,  909.982,  105.712,   50.000,    0.004,
,2021-6-11 16:47:51.320000,133628.621,   -5.697,133628.606, -125.697,133628.601,  114.303, 1819.964,  165.712, 1819.964,   45.712, 1819.964,  -74.288,  909.981,  -14.288,  909.981, -134.288,  909.981,  105.712,  909.981,  -14.288,  909.981, -134.288,  909.981,  105.712,   50.000,    0.004,
,2021-6-11 16:47:51.360000,133628.623,   -5.697,133628.606, -125.697,133628.600,  114.303, 1819.965,  165.712, 1819.965,   45.712, 1819.965,  -74.288,  909.982,  -14.288,  909.982, -134.288,  909.982,  105.712,  909.982,  -14.288,  909.982, -134.288,  909.982,  105.712,   50.000,    0.003,
,2021-6-11 16:47:51.400000,133628.623,   -5.697,133628.603, -125.697,133628.598,  114.303, 1819.968,  165.713, 1819.968,   45.713, 1819.968,  -74.287,  909.983,  -14.287,  909.983, -134.287,  909.983,  105.713,  909.983,  -14.287,  909.983, -134.287,  909.983,  105.713,   50.000,    0.003,
,2021-6-11 16:47:51.440000,133628.620,   -5.697,133628.598, -125.697,133628.592,  114.303, 1819.973,  165.713, 1819.973,   45.713, 1819.972,  -74.287,  909.986,  -14.287,  909.986, -134.287,  909.985,  105.713,  909.986,  -14.287,  909.986, -134.287,  909.985,  105.713,   50.000,    0.003,
,2021-6-11 16:47:51.480000,133628.615,   -5.696,133628.591, -125.697,133628.586,  114.304, 1819.977,  165.713, 1819.977,   45.713, 1819.977,  -74.287,  909.988,  -14.287,  909.988, -134.287,  909.988,  105.713,  909.988,  -14.287,  909.988, -134.287,  909.988,  105.713,   50.000,    0.002,
,2021-6-11 16:47:51.520000,133628.611,   -5.696,133628.585, -125.696,133628.580,  114.304, 1819.982,  165.713, 1819.982,   45.713, 1819.982,  -74.287,  909.990,  -14.287,  909.990, -134.287,  909.990,  105.713,  909.990,  -14.287,  909.990, -134.287,  909.990,  105.713,   50.000,    0.002,
,2021-6-11 16:47:51.560000,133628.606,   -5.696,133628.580, -125.696,133628.573,  114.304, 1819.986,  165.713, 1819.986,   45.713, 1819.985,  -74.287,  909.992,  -14.287,  909.992, -134.287,  909.992,  105.713,  909.992,  -14.287,  909.992, -134.287,  909.992,  105.713,   50.000,    0.001,
,2021-6-11 16:47:51.600000,133628.604,   -5.696,133628.577, -125.696,133628.569,  114.304, 1819.988,  165.714, 1819.988,   45.714, 1819.988,  -74.286,  909.994,  -14.286,  909.993, -134.286,  909.993,  105.714,  909.994,  -14.286,  909.993, -134.286,  909.993,  105.714,   50.000,    0.002,
,2021-6-11 16:47:51.640000,133628.605,   -5.696,133628.575, -125.696,133628.569,  114.304, 1819.989,  165.714, 1819.989,   45.714, 1819.989,  -74.286,  909.994,  -14.286,  909.994, -134.286,  909.994,  105.714,  909.994,  -14.286,  909.994, -134.286,  909.994,  105.714,   50.000,    0.001,
,2021-6-11 16:47:51.680000,133628.607,   -5.695,133628.578, -125.695,133628.570,  114.305, 1819.988,  165.714, 1819.988,   45.714, 1819.988,  -74.286,  909.993,  -14.286,  909.993, -134.286,  909.993,  105.714,  909.993,  -14.286,  909.993, -134.286,  909.993,  105.714,   50.000,    0.001,
,2021-6-11 16:47:51.720000,133628.614,   -5.695,133628.583, -125.695,133628.575,  114.305, 1819.986,  165.714, 1819.985,   45.714, 1819.985,  -74.286,  909.992,  -14.286,  909.992, -134.286,  909.992,  105.714,  909.992,  -14.286,  909.992, -134.286,  909.992,  105.714,   50.000,    0.002,
,2021-6-11 16:47:51.760000,133628.623,   -5.695,133628.590, -125.695,133628.583,  114.305, 1819.982,  165.715, 1819.982,   45.715, 1819.982,  -74.285,  909.990,  -14.285,  909.990, -134.285,  909.990,  105.715,  909.990,  -14.285,  909.990, -134.285,  909.990,  105.715,   50.000,    0.002,
,2021-6-11 16:47:51.800000,133628.634,   -5.695,133628.600, -125.695,133628.591,  114.305, 1819.978,  165.715, 1819.978,   45.715, 1819.978,  -74.285,  909.988,  -14.285,  909.988, -134.285,  909.988,  105.715,  909.988,  -14.285,  909.988, -134.285,  909.988,  105.715,   50.000,    0.003,
,2021-6-11 16:47:51.840000,133628.642,   -5.694,133628.609, -125.694,133628.598,  114.306, 1819.974,  165.715, 1819.974,   45.715, 1819.974,  -74.285,  909.986,  -14.285,  909.986, -134.285,  909.986,  105.715,  909.986,  -14.285,  909.986, -134.285,  909.986,  105.715,   50.000,    0.003,
,2021-6-11 16:47:51.880000,133628.653,   -5.694,133628.616, -125.694,133628.607,  114.306, 1819.971,  165.715, 1819.970,   45.715, 1819.970,  -74.285,  909.985,  -14.285,  909.985, -134.285,  909.984,  105.715,  909.985,  -14.285,  909.985, -134.285,  909.984,  105.715,   50.000,    0.003,
,2021-6-11 16:47:51.920000,133628.662,   -5.694,133628.622, -125.694,133628.613,  114.306, 1819.969,  165.716, 1819.968,   45.716, 1819.968,  -74.284,  909.984,  -14.284,  909.984, -134.284,  909.983,  105.716,  909.984,  -14.284,  909.984, -134.284,  909.983,  105.716,   50.000,    0.003,
,2021-6-11 16:47:51.960000,133628.667,   -5.693,133628.626, -125.693,133628.615,  114.307, 1819.968,  165.716, 1819.968,   45.716, 1819.967,  -74.284,  909.983,  -14.284,  909.983, -134.284,  909.983,  105.716,  909.983,  -14.284,  909.983, -134.284,  909.983,  105.716,   50.000,    0.003,
,2021-6-11 16:47:52.000000,133628.671,   -5.693,133628.627, -125.693,133628.616,  114.307, 1819.969,  165.716, 1819.969,   45.716, 1819.968,  -74.284,  909.984,  -14.284,  909.984, -134.284,  909.983,  105.716,  909.984,  -14.284,  909.984, -134.284,  909.983,  105.716,   50.000,    0.003,
,2021-6-11 16:47:52.040000,133628.672,   -5.693,133628.626, -125.693,133628.615,  114.307, 1819.971,  165.717, 1819.971,   45.717, 1819.970,  -74.283,  909.985,  -14.283,  909.985, -134.283,  909.985,  105.717,  909.985,  -14.283,  909.985, -134.283,  909.985,  105.717,   50.000,    0.003,
,2021-6-11 16:47:52.080000,133628.672,   -5.692,133628.623, -125.692,133628.611,  114.308, 1819.974,  165.717, 1819.974,   45.717, 1819.973,  -74.283,  909.986,  -14.283,  909.986, -134.283,  909.986,  105.717,  909.986,  -14.283,  909.986, -134.283,  909.986,  105.717,   50.000,    0.002,
,2021-6-11 16:47:52.120000,133628.670,   -5.692,133628.620, -125.692,133628.608,  114.308, 1819.978,  165.718, 1819.977,   45.717, 1819.977,  -74.282,  909.988,  -14.282,  909.988, -134.283,  909.988,  105.718,  909.988,  -14.282,  909.988, -134.283,  909.988,  105.718,   50.000,    0.002,
,2021-6-11 16:47:52.160000,133628.669,   -5.692,133628.617, -125.692,133628.604,  114.308, 1819.981,  165.718, 1819.981,   45.718, 1819.980,  -74.282,  909.990,  -14.282,  909.990, -134.282,  909.989,  105.718,  909.990,  -14.282,  909.990, -134.282,  909.989,  105.718,   50.000,    0.002,
,2021-6-11 16:47:52.200000,133628.667,   -5.691,133628.614, -125.691,133628.601,  114.309, 1819.984,  165.718, 1819.983,   45.718, 1819.983,  -74.282,  909.991,  -14.282,  909.991, -134.282,  909.991,  105.718,  909.991,  -14.282,  909.991, -134.282,  909.991,  105.718,   50.000,    0.002,
,2021-6-11 16:47:52.240000,133628.666,   -5.691,133628.613, -125.691,133628.599,  114.309, 1819.985,  165.719, 1819.985,   45.719, 1819.984,  -74.281,  909.992,  -14.281,  909.992, -134.281,  909.991,  105.719,  909.992,  -14.281,  909.992, -134.281,  909.991,  105.719,   50.000,    0.002,
,2021-6-11 16:47:52.280000,133628.669,   -5.690,133628.613, -125.690,133628.600,  114.310, 1819.985,  165.719, 1819.985,   45.719, 1819.984,  -74.281,  909.992,  -14.281,  909.992, -134.281,  909.992,  105.719,  909.992,  -14.281,  909.992, -134.281,  909.992,  105.719,   50.000,    0.002,
,2021-6-11 16:47:52.320000,133628.673,   -5.690,133628.618, -125.690,133628.602,  114.310, 1819.984,  165.720, 1819.984,   45.720, 1819.983,  -74.280,  909.992,  -14.280,  909.991, -134.280,  909.991,  105.720,  909.992,  -14.280,  909.991, -134.280,  909.991,  105.720,   50.000,    0.002,
,2021-6-11 16:47:52.360000,133628.678,   -5.689,133628.622, -125.689,133628.606,  114.311, 1819.982,  165.720, 1819.982,   45.720, 1819.981,  -74.280,  909.991,  -14.280,  909.990, -134.280,  909.990,  105.720,  909.991,  -14.280,  909.990, -134.280,  909.990,  105.720,   50.000,    0.002,
,2021-6-11 16:47:52.400000,133628.686,   -5.689,133628.628, -125.689,133628.612,  114.311, 1819.980,  165.721, 1819.979,   45.721, 1819.979,  -74.279,  909.989,  -14.279,  909.989, -134.279,  909.989,  105.721,  909.989,  -14.279,  909.989, -134.279,  909.989,  105.721,   50.000,    0.002,
,2021-6-11 16:47:52.440000,133628.694,   -5.688,133628.634, -125.688,133628.618,  114.312, 1819.977,  165.721, 1819.976,   45.721, 1819.976,  -74.279,  909.988,  -14.279,  909.987, -134.279,  909.987,  105.721,  909.988,  -14.279,  909.987, -134.279,  909.987,  105.721,   50.000,    0.002,
,2021-6-11 16:47:52.480000,133628.701,   -5.688,133628.641, -125.688,133628.624,  114.312, 1819.974,  165.722, 1819.973,   45.722, 1819.973,  -74.278,  909.986,  -14.278,  909.986, -134.279,  909.986,  105.722,  909.986,  -14.278,  909.986, -134.279,  909.986,  105.722,   50.000,    0.003,
,2021-6-11 16:47:52.520000,133628.710,   -5.687,133628.647, -125.687,133628.629,  114.313, 1819.972,  165.722, 1819.971,   45.722, 1819.971,  -74.278,  909.985,  -14.278,  909.985, -134.278,  909.985,  105.722,  909.985,  -14.278,  909.985, -134.278,  909.985,  105.722,   50.000,    0.003,
,2021-6-11 16:47:52.560000,133628.717,   -5.687,133628.651, -125.687,133628.633,  114.313, 1819.971,  165.723, 1819.970,   45.723, 1819.969,  -74.277,  909.985,  -14.277,  909.984, -134.277,  909.984,  105.723,  909.985,  -14.277,  909.984, -134.277,  909.984,  105.723,   50.000,    0.003,
,2021-6-11 16:47:52.600000,133628.721,   -5.686,133628.654, -125.686,133628.636,  114.314, 1819.970,  165.723, 1819.970,   45.723, 1819.969,  -74.277,  909.985,  -14.277,  909.984, -134.277,  909.984,  105.723,  909.985,  -14.277,  909.984, -134.277,  909.984,  105.723,   50.000,    0.003,
,2021-6-11 16:47:52.640000,133628.724,   -5.686,133628.655, -125.686,133628.635,  114.314, 1819.971,  165.724, 1819.971,   45.724, 1819.970,  -74.276,  909.985,  -14.276,  909.985, -134.276,  909.984,  105.724,  909.985,  -14.276,  909.985, -134.276,  909.984,  105.724,   50.000,    0.003,
,2021-6-11 16:47:52.680000,133628.724,   -5.685,133628.654, -125.685,133628.635,  114.315, 1819.973,  165.724, 1819.973,   45.724, 1819.972,  -74.276,  909.986,  -14.276,  909.986, -134.276,  909.985,  105.724,  909.986,  -14.276,  909.986, -134.276,  909.985,  105.724,   50.000,    0.003,
,2021-6-11 16:47:52.720000,133628.723,   -5.685,133628.652, -125.685,133628.632,  114.315, 1819.976,  165.725, 1819.975,   45.725, 1819.974,  -74.275,  909.987,  -14.275,  909.987, -134.275,  909.987,  105.725,  909.987,  -14.275,  909.987, -134.275,  909.987,  105.725,   50.000,    0.002,
,2021-6-11 16:47:52.760000,133628.724,   -5.684,133628.649, -125.684,133628.629,  114.316, 1819.978,  165.725, 1819.978,   45.725, 1819.977,  -74.275,  909.989,  -14.275,  909.988, -134.275,  909.988,  105.725,  909.989,  -14.275,  909.988, -134.275,  909.988,  105.725,   50.000,    0.002,
,2021-6-11 16:47:52.800000,133628.722,   -5.683,133628.646, -125.683,133628.626,  114.317, 1819.981,  165.726, 1819.980,   45.726, 1819.980,  -74.274,  909.990,  -14.274,  909.990, -134.274,  909.989,  105.726,  909.990,  -14.274,  909.990, -134.274,  909.989,  105.726,   50.000,    0.002,
,2021-6-11 16:47:52.840000,133628.720,   -5.683,133628.643, -125.683,133628.624,  114.317, 1819.983,  165.727, 1819.982,   45.727, 1819.982,  -74.273,  909.991,  -14.273,  909.991, -134.273,  909.990,  105.727,  909.991,  -14.273,  909.991, -134.273,  909.990,  105.727,   50.000,    0.002,
,2021-6-11 16:47:52.880000,133628.721,   -5.682,133628.641, -125.682,133628.622,  114.318, 1819.984,  165.727, 1819.983,   45.727, 1819.983,  -74.273,  909.991,  -14.273,  909.991, -134.273,  909.991,  105.727,  909.991,  -14.273,  909.991, -134.273,  909.991,  105.727,   50.000,    0.002,
,2021-6-11 16:47:52.920000,133628.723,   -5.681,133628.643, -125.682,133628.622,  114.319, 1819.984,  165.728, 1819.984,   45.728, 1819.983,  -74.272,  909.992,  -14.272,  909.991, -134.272,  909.991,  105.728,  909.992,  -14.272,  909.991, -134.272,  909.991,  105.728,   50.000,    0.002,
,2021-6-11 16:47:52.960000,133628.726,   -5.681,133628.645, -125.681,133628.624,  114.319, 1819.984,  165.729, 1819.983,   45.729, 1819.982,  -74.271,  909.991,  -14.271,  909.991, -134.271,  909.990,  105.729,  909.991,  -14.271,  909.991, -134.271,  909.990,  105.729,   50.000,    0.001,
,2021-6-11 16:47:53.000000,133628.729,   -5.680,133628.648, -125.680,133628.627,  114.320, 1819.982,  165.729, 1819.981,   45.729, 1819.981,  -74.271,  909.991,  -14.271,  909.990, -134.271,  909.990,  105.729,  909.991,  -14.271,  909.990, -134.271,  909.990,  105.729,   50.000,    0.002,
,2021-6-11 16:47:53.040000,133628.735,   -5.679,133628.652, -125.680,133628.630,  114.321, 1819.980,  165.730, 1819.980,   45.730, 1819.979,  -74.270,  909.990,  -14.270,  909.989, -134.270,  909.989,  105.730,  909.990,  -14.270,  909.989, -134.270,  909.989,  105.730,   50.000,    0.002,
,2021-6-11 16:47:53.080000,133628.741,   -5.679,133628.657, -125.679,133628.635,  114.321, 1819.978,  165.731, 1819.977,   45.731, 1819.977,  -74.269,  909.989,  -14.269,  909.988, -134.269,  909.988,  105.731,  909.989,  -14.269,  909.988, -134.269,  909.988,  105.731,   50.000,    0.002,
,2021-6-11 16:47:53.120000,133628.748,   -5.678,133628.662, -125.678,133628.640,  114.322, 1819.976,  165.731, 1819.976,   45.731, 1819.975,  -74.269,  909.988,  -14.269,  909.987, -134.269,  909.987,  105.731,  909.988,  -14.269,  909.987, -134.269,  909.987,  105.731,   50.000,    0.002,
,2021-6-11 16:47:53.160000,133628.752,   -5.677,133628.667, -125.677,133628.643,  114.323, 1819.975,  165.732, 1819.974,   45.732, 1819.973,  -74.268,  909.987,  -14.268,  909.986, -134.268,  909.986,  105.732,  909.987,  -14.268,  909.986, -134.268,  909.986,  105.732,   50.000,    0.002,
,2021-6-11 16:47:53.200000,133628.758,   -5.677,133628.671, -125.677,133628.645,  114.323, 1819.974,  165.733, 1819.973,   45.733, 1819.973,  -74.267,  909.986,  -14.267,  909.986, -134.267,  909.986,  105.733,  909.986,  -14.267,  909.986, -134.267,  909.986,  105.733,   50.000,    0.002,
,2021-6-11 16:47:53.240000,133628.762,   -5.676,133628.671, -125.676,133628.648,  114.324, 1819.974,  165.733, 1819.973,   45.733, 1819.973,  -74.267,  909.986,  -14.267,  909.986, -134.267,  909.986,  105.733,  909.986,  -14.267,  909.986, -134.267,  909.986,  105.733,   50.000,    0.002,
,2021-6-11 16:47:53.280000,133628.764,   -5.675,133628.672, -125.675,133628.649,  114.325, 1819.975,  165.734, 1819.974,   45.734, 1819.973,  -74.266,  909.987,  -14.266,  909.986, -134.266,  909.986,  105.734,  909.987,  -14.266,  909.986, -134.266,  909.986,  105.734,   50.000,    0.002,
,2021-6-11 16:47:53.320000,133628.766,   -5.674,133628.673, -125.674,133628.648,  114.326, 1819.976,  165.735, 1819.976,   45.735, 1819.975,  -74.265,  909.988,  -14.265,  909.987, -134.265,  909.987,  105.735,  909.988,  -14.265,  909.987, -134.265,  909.987,  105.735,   50.000,    0.002,
,2021-6-11 16:47:53.360000,133628.768,   -5.674,133628.672, -125.674,133628.648,  114.326, 1819.978,  165.736, 1819.977,   45.736, 1819.976,  -74.264,  909.988,  -14.264,  909.988, -134.264,  909.987,  105.736,  909.988,  -14.264,  909.988, -134.264,  909.987,  105.736,   50.000,    0.002,
,2021-6-11 16:47:53.400000,133628.768,   -5.673,133628.671, -125.673,133628.646,  114.327, 1819.980,  165.737, 1819.979,   45.736, 1819.978,  -74.263,  909.989,  -14.263,  909.989, -134.264,  909.988,  105.737,  909.989,  -14.263,  909.989, -134.264,  909.988,  105.737,   50.000,    0.002,
,2021-6-11 16:47:53.440000,133628.768,   -5.672,133628.670, -125.672,133628.645,  114.328, 1819.981,  165.737, 1819.980,   45.737, 1819.979,  -74.263,  909.990,  -14.263,  909.990, -134.263,  909.989,  105.737,  909.990,  -14.263,  909.990, -134.263,  909.989,  105.737,   50.000,    0.002,
,2021-6-11 16:47:53.480000,133628.769,   -5.671,133628.669, -125.671,133628.644,  114.329, 1819.982,  165.738, 1819.981,   45.738, 1819.980,  -74.262,  909.990,  -14.262,  909.990, -134.262,  909.990,  105.738,  909.990,  -14.262,  909.990, -134.262,  909.990,  105.738,   50.000,    0.002,
,2021-6-11 16:47:53.520000,133628.773,   -5.670,133628.672, -125.671,133628.645,  114.330, 1819.983,  165.739, 1819.982,   45.739, 1819.981,  -74.261,  909.991,  -14.261,  909.990, -134.261,  909.990,  105.739,  909.991,  -14.261,  909.990, -134.261,  909.990,  105.739,   50.000,    0.002,
,2021-6-11 16:47:53.560000,133628.774,   -5.670,133628.674, -125.670,133628.646,  114.330, 1819.983,  165.740, 1819.982,   45.740, 1819.981,  -74.260,  909.991,  -14.260,  909.990, -134.260,  909.990,  105.740,  909.991,  -14.260,  909.990, -134.260,  909.990,  105.740,   50.000,    0.002,
,2021-6-11 16:47:53.600000,133628.777,   -5.669,133628.676, -125.669,133628.649,  114.331, 1819.982,  165.741, 1819.981,   45.741, 1819.980,  -74.259,  909.990,  -14.259,  909.990, -134.259,  909.989,  105.741,  909.990,  -14.259,  909.990, -134.259,  909.989,  105.741,   50.000,    0.002,
,2021-6-11 16:47:53.640000,133628.782,   -5.668,133628.680, -125.668,133628.651,  114.332, 1819.980,  165.741, 1819.979,   45.741, 1819.979,  -74.259,  909.990,  -14.259,  909.989, -134.259,  909.989,  105.741,  909.990,  -14.259,  909.989, -134.259,  909.989,  105.741,   50.000,    0.002,
,2021-6-11 16:47:53.680000,133628.788,   -5.667,133628.682, -125.667,133628.656,  114.333, 1819.979,  165.742, 1819.978,   45.742, 1819.977,  -74.258,  909.989,  -14.258,  909.988, -134.258,  909.988,  105.742,  909.989,  -14.258,  909.988, -134.258,  909.988,  105.742,   50.000,    0.002,
,2021-6-11 16:47:53.720000,133628.793,   -5.666,133628.686, -125.666,133628.658,  114.334, 1819.977,  165.743, 1819.976,   45.743, 1819.975,  -74.257,  909.988,  -14.257,  909.988, -134.257,  909.987,  105.743,  909.988,  -14.257,  909.988, -134.257,  909.987,  105.743,   50.000,    0.002,
,2021-6-11 16:47:53.760000,133628.798,   -5.665,133628.691, -125.665,133628.663,  114.335, 1819.976,  165.744, 1819.975,   45.744, 1819.974,  -74.256,  909.987,  -14.256,  909.987, -134.256,  909.986,  105.744,  909.987,  -14.256,  909.987, -134.256,  909.986,  105.744,   50.000,    0.002,
,2021-6-11 16:47:53.800000,133628.804,   -5.665,133628.694, -125.665,133628.666,  114.336, 1819.975,  165.745, 1819.974,   45.745, 1819.973,  -74.255,  909.987,  -14.255,  909.986, -134.255,  909.986,  105.745,  909.987,  -14.255,  909.986, -134.255,  909.986,  105.745,   50.000,    0.002,
,2021-6-11 16:47:53.840000,133628.808,   -5.664,133628.697, -125.664,133628.668,  114.336, 1819.975,  165.746, 1819.974,   45.746, 1819.973,  -74.254,  909.987,  -14.254,  909.986, -134.254,  909.986,  105.746,  909.987,  -14.254,  909.986, -134.254,  909.986,  105.746,   50.000,    0.002,
,2021-6-11 16:47:53.880000,133628.811,   -5.663,133628.699, -125.663,133628.669,  114.337, 1819.975,  165.747, 1819.974,   45.747, 1819.973,  -74.253,  909.987,  -14.253,  909.986, -134.253,  909.986,  105.747,  909.987,  -14.253,  909.986, -134.253,  909.986,  105.747,   50.000,    0.002,
,2021-6-11 16:47:53.920000,133628.813,   -5.662,133628.699, -125.662,133628.670,  114.338, 1819.976,  165.748, 1819.975,   45.748, 1819.974,  -74.252,  909.987,  -14.252,  909.987, -134.252,  909.986,  105.748,  909.987,  -14.252,  909.987, -134.252,  909.986,  105.748,   50.000,    0.002,
,2021-6-11 16:47:53.960000,133628.816,   -5.661,133628.699, -125.661,133628.670,  114.339, 1819.977,  165.749, 1819.976,   45.749, 1819.975,  -74.251,  909.988,  -14.251,  909.987, -134.251,  909.987,  105.749,  909.988,  -14.251,  909.987, -134.251,  909.987,  105.749,   50.000,    0.002,
,2021-6-11 16:47:54.000000,133628.818,   -5.660,133628.700, -125.660,133628.669,  114.340, 1819.978,  165.750, 1819.977,   45.749, 1819.976,  -74.250,  909.988,  -14.250,  909.988, -134.251,  909.987,  105.750,  909.988,  -14.250,  909.988, -134.251,  909.987,  105.750,   50.000,    0.002,
,2021-6-11 16:47:54.040000,133628.818,   -5.659,133628.700, -125.659,133628.669,  114.341, 1819.979,  165.750, 1819.978,   45.750, 1819.977,  -74.250,  909.989,  -14.250,  909.988, -134.250,  909.988,  105.750,  909.989,  -14.250,  909.988, -134.250,  909.988,  105.750,   50.000,    0.002,
,2021-6-11 16:47:54.080000,133628.819,   -5.658,133628.700, -125.658,133628.668,  114.342, 1819.980,  165.751, 1819.979,   45.751, 1819.978,  -74.249,  909.990,  -14.249,  909.989, -134.249,  909.988,  105.751,  909.990,  -14.249,  909.989, -134.249,  909.988,  105.751,   50.000,    0.002,
,2021-6-11 16:47:54.120000,133628.819,   -5.657,133628.699, -125.657,133628.668,  114.343, 1819.981,  165.752, 1819.980,   45.752, 1819.979,  -74.248,  909.990,  -14.248,  909.989, -134.248,  909.989,  105.752,  909.990,  -14.248,  909.989, -134.248,  909.989,  105.752,   50.000,    0.002,
,2021-6-11 16:47:54.160000,133628.822,   -5.656,133628.701, -125.656,133628.668,  114.344, 1819.982,  165.753, 1819.980,   45.753, 1819.979,  -74.247,  909.990,  -14.247,  909.990, -134.247,  909.989,  105.753,  909.990,  -14.247,  909.990, -134.247,  909.989,  105.753,   50.000,    0.002,
,2021-6-11 16:47:54.200000,133628.824,   -5.655,133628.702, -125.655,133628.669,  114.345, 1819.981,  165.754, 1819.980,   45.754, 1819.979,  -74.246,  909.990,  -14.246,  909.989, -134.246,  909.989,  105.754,  909.990,  -14.246,  909.989, -134.246,  909.989,  105.754,   50.000,    0.002,
